sku,nom,categorie,price,desc,currency,source,name_length,name_word_count,brand_detected,has_quantity,price_log,price_bucket,category_freq,is_premium_category
MYM-0011,14 johnson's shampoing gold baby johnson's 500 ml,bebe,58.74,14 johnson's shampoing gold baby johnson's 500 ml,MAD,MyMarket,49,8,0,1,4.090001812787964,medium,0.032723772858517804,0
MYM-0012,johnson's shampoing gold baby johnson's 300 ml,bebe,35.4,johnson's shampoing gold baby johnson's 300 ml,MAD,MyMarket,46,7,0,1,3.594568774642695,medium,0.032723772858517804,0
MYM-0013,08 johnson's power baby johnson's 200g,bebe,35.94,08 johnson's power baby johnson's 200g,MAD,MyMarket,38,6,0,1,3.609294974771094,medium,0.032723772858517804,0
MYM-0001,94 johnson's bain moussant baby johnson's 500ml,bebe,67.44,94 johnson's bain moussant baby johnson's 500ml,MAD,MyMarket,47,7,0,1,4.225957449023992,high,0.032723772858517804,0
MYM-0002,94 johnson's bain moussant baby johnson 200 ml,bebe,41.95,94 johnson's bain moussant baby johnson 200 ml,MAD,MyMarket,46,8,0,1,3.7600366484302645,medium,0.032723772858517804,0
MYM-0003,molfix couche bebe comfort 56 pieces t4 max 7 -14 kg molfix,bebe,108.56,molfix couche bebe comfort 56 pieces t4 max 7 -14 kg molfix,MAD,MyMarket,59,12,0,1,4.696472344394877,high,0.032723772858517804,0
MYM-0004,molfix couche bebe confort 68 pieces t3 4-9kg molfix,bebe,109.0,molfix couche bebe confort 68 pieces t3 4-9kg molfix,MAD,MyMarket,52,9,0,1,4.700480365792417,high,0.032723772858517804,0
MYM-0005,molfix couche bebe comfort 80 pieces t2 3-6 kg molfix,bebe,92.34,molfix couche bebe comfort 80 pieces t2 3-6 kg molfix,MAD,MyMarket,53,10,0,1,4.536248740521669,high,0.032723772858517804,0
MYM-0006,molfix couche bébé confort 40 pieces 4 maxi 7-14 kg molfix,bebe,70.2,molfix couche bébé confort 40 pieces 4 maxi 7-14 kg molfix,MAD,MyMarket,58,11,0,1,4.26549281841793,high,0.032723772858517804,0
MYM-0007,37 vitameal petit pot dessert pomme miel sans gluten ni lactose vitameal baby 130g,bebe,18.37,37 vitameal petit pot dessert pomme miel sans gluten ni lactose vitameal baby 130g,MAD,MyMarket,82,14,0,1,2.9637254774189046,low,0.032723772858517804,0
MYM-0008,37 vitafruit dessert fruit pomme fraise gourde sans gluten vitafruit 80 g,bebe,8.3,37 vitafruit dessert fruit pomme fraise gourde sans gluten vitafruit 80 g,MAD,MyMarket,73,12,0,1,2.2300144001592104,low,0.032723772858517804,0
MYM-0001,uf chapo 600g,hygiene-et-beaute,9.9,uf chapo 600g,MAD,MyMarket,13,3,0,1,2.388762789235098,low,0.07892204042348412,1
MYM-0002,doussy savon à mains liquide parfum marine doussy 400g,hygiene-et-beaute,9.9,doussy savon à mains liquide parfum marine doussy 400g,MAD,MyMarket,54,9,0,1,2.388762789235098,low,0.07892204042348412,1
MYM-0003,doussy savon à mains liquide parfum mangue doussy 400g,hygiene-et-beaute,9.9,doussy savon à mains liquide parfum mangue doussy 400g,MAD,MyMarket,54,9,0,1,2.388762789235098,low,0.07892204042348412,1
MYM-0004,doussy savon à mains liquide parfum lavande doussy 400g,hygiene-et-beaute,9.9,doussy savon à mains liquide parfum lavande doussy 400g,MAD,MyMarket,55,9,0,1,2.388762789235098,low,0.07892204042348412,1
MYM-0005,doussy savon à mains liquide parfum amande doussy 400g,hygiene-et-beaute,9.9,doussy savon à mains liquide parfum amande doussy 400g,MAD,MyMarket,54,9,0,1,2.388762789235098,low,0.07892204042348412,1
MYM-0006,chapo savon à mains marine chapo 300g,hygiene-et-beaute,5.95,chapo savon à mains marine chapo 300g,MAD,MyMarket,37,7,0,1,1.9387416595767009,low,0.07892204042348412,1
MYM-0007,chapo savon à mains mangue chapo 300g,hygiene-et-beaute,5.95,chapo savon à mains mangue chapo 300g,MAD,MyMarket,37,7,0,1,1.9387416595767009,low,0.07892204042348412,1
MYM-0008,chapo savon à mains fraise chapo 300g,hygiene-et-beaute,5.95,chapo savon à mains fraise chapo 300g,MAD,MyMarket,37,7,0,1,1.9387416595767009,low,0.07892204042348412,1
MYM-0009,chapo savon à mains citron chapo 300g,hygiene-et-beaute,5.95,chapo savon à mains citron chapo 300g,MAD,MyMarket,37,7,0,1,1.9387416595767009,low,0.07892204042348412,1
MYM-0010,chapo savon à mains amande chapo 300g,hygiene-et-beaute,5.95,chapo savon à mains amande chapo 300g,MAD,MyMarket,37,7,0,1,1.9387416595767009,low,0.07892204042348412,1
MYM-0011,taous savon à la authentique hydrate et rafraîchit taous 4x120g,hygiene-et-beaute,24.0,taous savon à la authentique hydrate et rafraîchit taous 4x120g,MAD,MyMarket,63,10,0,1,3.2188758248682006,medium,0.07892204042348412,1
MYM-0012,taous savon à la lavande hydrate et rafraîchit taous 4x120g,hygiene-et-beaute,24.0,taous savon à la lavande hydrate et rafraîchit taous 4x120g,MAD,MyMarket,59,10,0,1,3.2188758248682006,medium,0.07892204042348412,1
MYM-0013,taous savon liquide citron taous 470ml,hygiene-et-beaute,18.5,taous savon liquide citron taous 470ml,MAD,MyMarket,38,6,0,1,2.970414465569701,low,0.07892204042348412,1
MYM-0014,taous savon liquide lavande taous 470ml,hygiene-et-beaute,18.5,taous savon liquide lavande taous 470ml,MAD,MyMarket,39,6,0,1,2.970414465569701,low,0.07892204042348412,1
MYM-0015,50 corine de farme 25 lingettes démaquillante au lait micellaire corine de farme,hygiene-et-beaute,34.0,50 corine de farme 25 lingettes démaquillante au lait micellaire corine de farme,MAD,MyMarket,80,13,0,1,3.5553480614894135,medium,0.07892204042348412,1
MYM-0016,giorgi gel titanium giorgi 165ml,hygiene-et-beaute,41.95,giorgi gel titanium giorgi 165ml,MAD,MyMarket,32,5,0,1,3.7600366484302645,medium,0.07892204042348412,1
MYM-0017,giorgi gel extrema giorgi 165ml,hygiene-et-beaute,41.95,giorgi gel extrema giorgi 165ml,MAD,MyMarket,31,5,0,1,3.7600366484302645,medium,0.07892204042348412,1
MYM-0018,giorgi gel fixateur ultra wet giorgi 165ml,hygiene-et-beaute,36.5,giorgi gel fixateur ultra wet giorgi 165ml,MAD,MyMarket,42,7,0,1,3.624340932976365,medium,0.07892204042348412,1
MYM-0019,giorgi gel fixateur extra fort giorgi 165ml,hygiene-et-beaute,36.5,giorgi gel fixateur extra fort giorgi 165ml,MAD,MyMarket,43,7,0,1,3.624340932976365,medium,0.07892204042348412,1
MYM-0020,nixi papier mouchoir nixi 300,hygiene-et-beaute,5.5,nixi papier mouchoir nixi 300,MAD,MyMarket,29,5,0,0,1.8718021769015913,low,0.07892204042348412,1
MYM-0021,mia 9 serviettes hygiénique rose maxi l mia,hygiene-et-beaute,10.0,mia 9 serviettes hygiénique rose maxi l mia,MAD,MyMarket,43,8,0,0,2.3978952727983707,low,0.07892204042348412,1
MYM-0022,mia 8 serviette hygiénique blue maxi xl mia,hygiene-et-beaute,10.0,mia 8 serviette hygiénique blue maxi xl mia,MAD,MyMarket,43,8,0,0,2.3978952727983707,low,0.07892204042348412,1
MYM-0023,azzul savon mains liquide au lait d'amande douce 500 ml azzul,hygiene-et-beaute,11.9,azzul savon mains liquide au lait d'amande douce 500 ml azzul,MAD,MyMarket,61,11,0,1,2.5572273113676265,low,0.07892204042348412,1
MYM-0001,azzul savon mains liquide parfumé fleur d'oranger 500 ml azzul,hygiene-et-beaute,11.9,azzul savon mains liquide parfumé fleur d'oranger 500 ml azzul,MAD,MyMarket,62,10,0,1,2.5572273113676265,low,0.07892204042348412,1
MYM-0002,azzul savon mains liquide parfumé lavande 500 ml azzul,hygiene-et-beaute,11.9,azzul savon mains liquide parfumé lavande 500 ml azzul,MAD,MyMarket,54,9,0,1,2.5572273113676265,low,0.07892204042348412,1
MYM-0003,azzul savon mains liquide parfumé citron 500 ml azzul,hygiene-et-beaute,11.9,azzul savon mains liquide parfumé citron 500 ml azzul,MAD,MyMarket,53,9,0,1,2.5572273113676265,low,0.07892204042348412,1
MYM-0004,azzul savon mains liquide au lait d'amande douce 300 ml azzul,hygiene-et-beaute,6.0,azzul savon mains liquide au lait d'amande douce 300 ml azzul,MAD,MyMarket,61,11,0,1,1.9459101490553132,low,0.07892204042348412,1
MYM-0005,azzul savon mains liquide parfumé fleur d'oranger 300 ml azzul,hygiene-et-beaute,6.0,azzul savon mains liquide parfumé fleur d'oranger 300 ml azzul,MAD,MyMarket,62,10,0,1,1.9459101490553132,low,0.07892204042348412,1
MYM-0006,azzul savon mains liquide parfumé lavande 300 ml azzul,hygiene-et-beaute,6.0,azzul savon mains liquide parfumé lavande 300 ml azzul,MAD,MyMarket,54,9,0,1,1.9459101490553132,low,0.07892204042348412,1
MYM-0007,azzul savon mains liquide parfumé citron 300 ml azzul,hygiene-et-beaute,6.0,azzul savon mains liquide parfumé citron 300 ml azzul,MAD,MyMarket,53,9,0,1,1.9459101490553132,low,0.07892204042348412,1
MYM-0008,garnier crème sans rinçage à l'eau de riz et à l'amidon ultra doux 200ml,hygiene-et-beaute,57.0,garnier crème sans rinçage à l'eau de riz et à l'amidon ultra doux 200ml,MAD,MyMarket,72,14,0,1,4.060443010546419,medium,0.07892204042348412,1
MYM-0009,garnier après-shampoing à l'eau de riz et à l'amidon ultra doux 200ml,hygiene-et-beaute,48.0,garnier après-shampoing à l'eau de riz et à l'amidon ultra doux 200ml,MAD,MyMarket,69,12,0,1,3.8918202981106265,medium,0.07892204042348412,1
MYM-0010,garnier après-shampoing à l'eau de riz et à l'amidon ultra doux 360ml,hygiene-et-beaute,69.0,garnier après-shampoing à l'eau de riz et à l'amidon ultra doux 360ml,MAD,MyMarket,69,12,0,1,4.248495242049359,high,0.07892204042348412,1
MYM-0011,garnier masque remède à l'eau de riz et à l'amidon ultra doux 340ml,hygiene-et-beaute,89.4,garnier masque remède à l'eau de riz et à l'amidon ultra doux 340ml,MAD,MyMarket,67,13,0,1,4.504244267398131,high,0.07892204042348412,1
MYM-0012,garnier shampoing à l'eau de riz et à l'amidon ultra doux 600ml,hygiene-et-beaute,78.5,garnier shampoing à l'eau de riz et à l'amidon ultra doux 600ml,MAD,MyMarket,63,12,0,1,4.375757021660286,high,0.07892204042348412,1
MYM-0013,garnier shampoing à l'eau de riz et à l'amidon ultra doux 400ml,hygiene-et-beaute,53.95,garnier shampoing à l'eau de riz et à l'amidon ultra doux 400ml,MAD,MyMarket,63,12,0,1,4.006423680849631,medium,0.07892204042348412,1
MYM-0014,garnier shampoing à l'eau de riz et à l'amidon ultra doux 200ml,hygiene-et-beaute,31.0,garnier shampoing à l'eau de riz et à l'amidon ultra doux 200ml,MAD,MyMarket,63,12,0,1,3.4657359027997265,medium,0.07892204042348412,1
MYM-0015,sulfate dove 450ml,hygiene-et-beaute,63.55,sulfate dove 450ml,MAD,MyMarket,18,3,0,1,4.167440117292651,high,0.07892204042348412,1
MYM-0016,dove gel douche glowing care de nature dove 225 ml,hygiene-et-beaute,39.55,dove gel douche glowing care de nature dove 225 ml,MAD,MyMarket,50,10,0,1,3.702535780561422,medium,0.07892204042348412,1
MYM-0017,extrait d’amande dove restoring 225 ml,hygiene-et-beaute,39.55,extrait d’amande dove restoring 225 ml,MAD,MyMarket,38,6,0,1,3.702535780561422,medium,0.07892204042348412,1
MYM-0018,dove déodorant antiperspirant stick invisible dry 50ml,hygiene-et-beaute,33.5,dove déodorant antiperspirant stick invisible dry 50ml,MAD,MyMarket,54,7,0,1,3.5409593240373143,medium,0.07892204042348412,1
MYM-0019,dove déodorant antiperspirant stick powder soft 50ml,hygiene-et-beaute,33.5,dove déodorant antiperspirant stick powder soft 50ml,MAD,MyMarket,52,7,0,1,3.5409593240373143,medium,0.07892204042348412,1
MYM-0020,dove déodorant antiperspirant stick original 50ml,hygiene-et-beaute,33.5,dove déodorant antiperspirant stick original 50ml,MAD,MyMarket,49,6,0,1,3.5409593240373143,medium,0.07892204042348412,1
MYM-0021,ultra compact 25 lingettes démaquillantes waterproof make-up cceanser ultra compact,hygiene-et-beaute,29.95,ultra compact 25 lingettes démaquillantes waterproof make-up cceanser ultra compact,MAD,MyMarket,83,10,0,1,3.432372999130605,medium,0.07892204042348412,1
MYM-0022,ultra compact 25 lingettes démaquillantes micellar make-up cleanser ultra compact,hygiene-et-beaute,13.95,ultra compact 25 lingettes démaquillantes micellar make-up cleanser ultra compact,MAD,MyMarket,81,10,0,1,2.7047112998366956,low,0.07892204042348412,1
MYM-0023,abriflex premium 15 serviettes hygiéniques de maternité abena premium,hygiene-et-beaute,60.0,abriflex premium 15 serviettes hygiéniques de maternité abena premium,MAD,MyMarket,69,9,0,0,4.110873864173311,high,0.07892204042348412,1
MYM-0001,00 abriflex premium 26 couches adulte en scratch abri forme taille l1 abena,hygiene-et-beaute,220.0,00 abriflex premium 26 couches adulte en scratch abri forme taille l1 abena,MAD,MyMarket,75,13,0,0,5.3981627015177525,high,0.07892204042348412,1
MYM-0002,abriflex premium 22 couches adulte en scratch abri forme taille m3 abena,hygiene-et-beaute,205.0,abriflex premium 22 couches adulte en scratch abri forme taille m3 abena,MAD,MyMarket,72,12,0,0,5.327876168789581,high,0.07892204042348412,1
MYM-0003,abriflex premium 24 couches adulte en scratch abri forme taille m2 abena,hygiene-et-beaute,200.0,abriflex premium 24 couches adulte en scratch abri forme taille m2 abena,MAD,MyMarket,72,12,0,0,5.303304908059076,high,0.07892204042348412,1
MYM-0004,abriflex premium 15 couches adulte en scratch abri forme taille m2,hygiene-et-beaute,180.0,abriflex premium 15 couches adulte en scratch abri forme taille m2,MAD,MyMarket,66,11,0,0,5.198497031265826,high,0.07892204042348412,1
MYM-0005,abriflex premium 32 couches junior en scratch abri forme taille xs2,hygiene-et-beaute,240.0,abriflex premium 32 couches junior en scratch abri forme taille xs2,MAD,MyMarket,67,11,0,0,5.484796933490655,high,0.07892204042348412,1
MYM-0006,abriflex premium 12 couches adulte en scratch abena slip taille xl4,hygiene-et-beaute,230.0,abriflex premium 12 couches adulte en scratch abena slip taille xl4,MAD,MyMarket,67,11,0,0,5.442417710521793,high,0.07892204042348412,1
MYM-0007,abriflex premium 18 couches adulte en scratch abena slip taille l4,hygiene-et-beaute,289.0,abriflex premium 18 couches adulte en scratch abena slip taille l4,MAD,MyMarket,66,11,0,0,5.66988092298052,high,0.07892204042348412,1
MYM-0008,abriflex premium 21 couches adulte en scratch abena slip taille m-l4,hygiene-et-beaute,269.0,abriflex premium 21 couches adulte en scratch abena slip taille m-l4,MAD,MyMarket,68,11,0,0,5.598421958998375,high,0.07892204042348412,1
MYM-0009,abriflex premium 23 couches adulte en scratch abena slip taille m3,hygiene-et-beaute,230.0,abriflex premium 23 couches adulte en scratch abena slip taille m3,MAD,MyMarket,66,11,0,0,5.442417710521793,high,0.07892204042348412,1
MYM-0010,abriflex premium 10 couches adulte en scratch abena slip taille l1,hygiene-et-beaute,99.0,abriflex premium 10 couches adulte en scratch abena slip taille l1,MAD,MyMarket,66,11,0,0,4.605170185988092,high,0.07892204042348412,1
MYM-0011,abriflex premium 10 couches adulte en scratch abena slip taille m1,hygiene-et-beaute,89.0,abriflex premium 10 couches adulte en scratch abena slip taille m1,MAD,MyMarket,66,11,0,0,4.499809670330265,high,0.07892204042348412,1
MYM-0012,abriflex premium 26 couches adulte en scratch abena slip taille m1,hygiene-et-beaute,225.0,abriflex premium 26 couches adulte en scratch abena slip taille m1,MAD,MyMarket,66,11,0,0,5.420534999272286,high,0.07892204042348412,1
MYM-0013,abriflex premium 20 couches adulte en scratch delta forme taille l2,hygiene-et-beaute,240.0,abriflex premium 20 couches adulte en scratch delta forme taille l2,MAD,MyMarket,67,11,0,0,5.484796933490655,high,0.07892204042348412,1
MYM-0014,abriflex premium 20 couches adulte en scratch delta forme taille l1,hygiene-et-beaute,220.0,abriflex premium 20 couches adulte en scratch delta forme taille l1,MAD,MyMarket,67,11,0,0,5.3981627015177525,high,0.07892204042348412,1
MYM-0015,abriflex premium 15 couches adulte en scratch delta forme taille m3,hygiene-et-beaute,290.0,abriflex premium 15 couches adulte en scratch delta forme taille m3,MAD,MyMarket,67,11,0,0,5.673323267171493,high,0.07892204042348412,1
MYM-0016,abriflex premium 20 couches adulte en scratch delta forme taille m1,hygiene-et-beaute,200.0,abriflex premium 20 couches adulte en scratch delta forme taille m1,MAD,MyMarket,67,11,0,0,5.303304908059076,high,0.07892204042348412,1
MYM-0001,keratin queen keratine queen moi turizing protein brazilian shampoo 800ml,hygiene-et-beaute,110.0,keratin queen keratine queen moi turizing protein brazilian shampoo 800ml,MAD,MyMarket,73,10,0,1,4.709530201312334,high,0.07892204042348412,1
MYM-0002,00 narta anti-transpirant impeccable narta 200ml,hygiene-et-beaute,46.8,00 narta anti-transpirant impeccable narta 200ml,MAD,MyMarket,48,6,0,1,3.86702563949741,medium,0.07892204042348412,1
MYM-0003,narta anti-transpirant protection 5 narta 200ml,hygiene-et-beaute,46.8,narta anti-transpirant protection 5 narta 200ml,MAD,MyMarket,47,6,0,1,3.86702563949741,medium,0.07892204042348412,1
MYM-0004,narta anti-transpirant fraîcheur florale 24h narta 200ml,hygiene-et-beaute,46.8,narta anti-transpirant fraîcheur florale 24h narta 200ml,MAD,MyMarket,56,7,0,1,3.86702563949741,medium,0.07892204042348412,1
MYM-0005,narta anti-transpirant anti-irritation 48h peau parfaite narta 200ml,hygiene-et-beaute,46.8,narta anti-transpirant anti-irritation 48h peau parfaite narta 200ml,MAD,MyMarket,68,8,0,1,3.86702563949741,medium,0.07892204042348412,1
MYM-0006,narta anti-transpirant invisible anti-trace blanche narta 200ml,hygiene-et-beaute,46.8,narta anti-transpirant invisible anti-trace blanche narta 200ml,MAD,MyMarket,63,7,0,1,3.86702563949741,medium,0.07892204042348412,1
MYM-0007,labell 70 cotons maxi ovales duo démaquiller labell,hygiene-et-beaute,19.15,labell 70 cotons maxi ovales duo démaquiller labell,MAD,MyMarket,51,8,0,0,3.0032042883926917,low,0.07892204042348412,1
MYM-0008,labell 110 disques à démaquiller duo labell,hygiene-et-beaute,14.35,labell 110 disques à démaquiller duo labell,MAD,MyMarket,43,7,0,0,2.731115474033206,low,0.07892204042348412,1
MYM-0009,coton fibres naturelles byphasse,hygiene-et-beaute,34.2,coton fibres naturelles byphasse,MAD,MyMarket,32,4,0,0,3.5610460826040513,medium,0.07892204042348412,1
MYM-0010,sensea 80 disque à démaquiller sensea,hygiene-et-beaute,13.8,sensea 80 disque à démaquiller sensea,MAD,MyMarket,37,6,0,0,2.6946271807700692,low,0.07892204042348412,1
MYM-0011,sensea 120 disque à démaquiller sensea,hygiene-et-beaute,21.55,sensea 120 disque à démaquiller sensea,MAD,MyMarket,38,6,0,0,3.1157350659486873,medium,0.07892204042348412,1
MYM-0012,sensea 40 coton carré à démaquiller sensea,hygiene-et-beaute,19.14,sensea 40 coton carré à démaquiller sensea,MAD,MyMarket,42,7,0,0,3.0027078872904163,low,0.07892204042348412,1
MYM-0013,cleanic 80 cotons disques pure effect à démaquiller cleanic,hygiene-et-beaute,19.2,cleanic 80 cotons disques pure effect à démaquiller cleanic,MAD,MyMarket,59,9,0,0,3.005682604407159,low,0.07892204042348412,1
MYM-0014,gillette 4 cartouches remplaçables gillette mach3 turbo,hygiene-et-beaute,151.5,gillette 4 cartouches remplaçables gillette mach3 turbo,MAD,MyMarket,55,7,0,0,5.0271645960474665,high,0.07892204042348412,1
MYM-0015,taous savon liquide à l'aloe vera taous 470 ml,hygiene-et-beaute,21.54,taous savon liquide à l'aloe vera taous 470 ml,MAD,MyMarket,46,9,0,1,3.11529150861163,medium,0.07892204042348412,1
MYM-0016,taous savon liquide au citron taous 470 ml,hygiene-et-beaute,21.54,taous savon liquide au citron taous 470 ml,MAD,MyMarket,42,8,0,1,3.11529150861163,medium,0.07892204042348412,1
MYM-0017,le petit marseillais crème mousse extra doux à la fleur d'oranger bio le petit marseillais 300 ml,hygiene-et-beaute,49.2,le petit marseillais crème mousse extra doux à la fleur d'oranger bio le petit marseillais 300 ml,MAD,MyMarket,97,17,1,1,3.9160150266976834,medium,0.07892204042348412,1
MYM-0018,le petit marseillais lait crème mousse au lait à mains extra doux le petit marseillais 300 ml,hygiene-et-beaute,49.2,le petit marseillais lait crème mousse au lait à mains extra doux le petit marseillais 300 ml,MAD,MyMarket,93,17,0,1,3.9160150266976834,medium,0.07892204042348412,1
MYM-0019,romarin le petit marseillais 250 ml,hygiene-et-beaute,47.15,romarin le petit marseillais 250 ml,MAD,MyMarket,35,6,0,1,3.8743211382441345,medium,0.07892204042348412,1
MYM-0020,le petit marseillais gel douche bio rose sauvage le petit marseillais 250 ml,hygiene-et-beaute,52.75,le petit marseillais gel douche bio rose sauvage le petit marseillais 250 ml,MAD,MyMarket,76,13,1,1,3.984343667007772,medium,0.07892204042348412,1
MYM-0001,econet déboucheur efficace econet 1l,entretien-et-maison,35.0,econet déboucheur efficace econet 1l,MAD,MyMarket,36,5,0,1,3.58351893845611,medium,0.07025986525505294,0
MYM-0002,doussy nettoyant sol opaq oud doussy 3l,entretien-et-maison,39.95,doussy nettoyant sol opaq oud doussy 3l,MAD,MyMarket,39,7,0,1,3.7123518102990785,medium,0.07025986525505294,0
MYM-0003,doussy nettoyant sol opaq marine doussy 3l,entretien-et-maison,39.95,doussy nettoyant sol opaq marine doussy 3l,MAD,MyMarket,42,7,0,1,3.7123518102990785,medium,0.07025986525505294,0
MYM-0004,doussy nettoyant sol opaq lavande doussy 3l,entretien-et-maison,39.95,doussy nettoyant sol opaq lavande doussy 3l,MAD,MyMarket,43,7,0,1,3.7123518102990785,medium,0.07025986525505294,0
MYM-0005,doussy nettoyant sol opaq oud doussy 1l,entretien-et-maison,12.5,doussy nettoyant sol opaq oud doussy 1l,MAD,MyMarket,39,7,0,1,2.6026896854443837,low,0.07025986525505294,0
MYM-0006,doussy nettoyant sol opaq fraicheur marine doussy 1l,entretien-et-maison,12.5,doussy nettoyant sol opaq fraicheur marine doussy 1l,MAD,MyMarket,52,8,0,1,2.6026896854443837,low,0.07025986525505294,0
MYM-0007,doussy nettoyant sol opaq lavande doussy 1l,entretien-et-maison,12.5,doussy nettoyant sol opaq lavande doussy 1l,MAD,MyMarket,43,7,0,1,2.6026896854443837,low,0.07025986525505294,0
MYM-0008,doussy nettoyant sol opaq citron doussy 1l,entretien-et-maison,12.5,doussy nettoyant sol opaq citron doussy 1l,MAD,MyMarket,42,7,0,1,2.6026896854443837,low,0.07025986525505294,0
MYM-0009,happy day air freshener parfum fraîcheur fleur d'orange happy day 400 ml,entretien-et-maison,25.0,happy day air freshener parfum fraîcheur fleur d'orange happy day 400 ml,MAD,MyMarket,72,12,0,1,3.258096538021482,medium,0.07025986525505294,0
MYM-0010,happy day air freshener parfum fraîcheur fruit rouge happy day 400 ml,entretien-et-maison,25.0,happy day air freshener parfum fraîcheur fruit rouge happy day 400 ml,MAD,MyMarket,69,12,0,1,3.258096538021482,medium,0.07025986525505294,0
MYM-0011,happy day air freshener parfum fraîcheur vanille happy day 400 ml,entretien-et-maison,25.0,happy day air freshener parfum fraîcheur vanille happy day 400 ml,MAD,MyMarket,65,11,0,1,3.258096538021482,medium,0.07025986525505294,0
MYM-0012,happy day air freshener parfum d’ambiance anti-tabac happy day 400ml,entretien-et-maison,25.0,happy day air freshener parfum d’ambiance anti-tabac happy day 400ml,MAD,MyMarket,68,10,0,1,3.258096538021482,medium,0.07025986525505294,0
MYM-0013,doussy gel wc marine doussy 750ml,entretien-et-maison,21.95,doussy gel wc marine doussy 750ml,MAD,MyMarket,33,6,0,1,3.133317936506554,medium,0.07025986525505294,0
MYM-0014,doussy nettoyant vitres pistolet doussy 750 ml,entretien-et-maison,17.9,doussy nettoyant vitres pistolet doussy 750 ml,MAD,MyMarket,46,7,0,1,2.9391619220655967,low,0.07025986525505294,0
MYM-0015,doussy liquide lave-vaisselle concentré citron doussy 750 ml,entretien-et-maison,8.9,doussy liquide lave-vaisselle concentré citron doussy 750 ml,MAD,MyMarket,60,8,0,1,2.2925347571405443,low,0.07025986525505294,0
MYM-0016,doussy détergent lave-vaisselle citron jaline ultra dégraissant brillance maximale doussy 1250g,entretien-et-maison,16.8,doussy détergent lave-vaisselle citron jaline ultra dégraissant brillance maximale doussy 1250g,MAD,MyMarket,95,11,0,1,2.8791984572980396,low,0.07025986525505294,0
MYM-0017,doussy détergent lave-vaisselle savon de marseille ultra dégraissant brillance maximale doussy 1250g,entretien-et-maison,16.8,doussy détergent lave-vaisselle savon de marseille ultra dégraissant brillance maximale doussy 1250g,MAD,MyMarket,100,12,0,1,2.8791984572980396,low,0.07025986525505294,0
MYM-0018,doussy détergent lave-vaisselle lavande ultra dégraissant brillance maximale doussy 1250g,entretien-et-maison,16.95,doussy détergent lave-vaisselle lavande ultra dégraissant brillance maximale doussy 1250g,MAD,MyMarket,89,10,0,1,2.8875901149342877,low,0.07025986525505294,0
MYM-0019,doussy détergent lave-vaisselle citron ultra dégraissant brillance maximal doussy 1250g,entretien-et-maison,16.95,doussy détergent lave-vaisselle citron ultra dégraissant brillance maximal doussy 1250g,MAD,MyMarket,87,10,0,1,2.8875901149342877,low,0.07025986525505294,0
MYM-0020,doussy détergent lave-vaisselle lavande ultra dégraissant brillance maximal doussy 3kg,entretien-et-maison,41.0,doussy détergent lave-vaisselle lavande ultra dégraissant brillance maximal doussy 3kg,MAD,MyMarket,86,10,0,1,3.7376696182833684,medium,0.07025986525505294,0
MYM-0001,doussy détergent lave-vaisselle ultra dégraissant brillance maximal citron doussy 3kg,entretien-et-maison,41.0,doussy détergent lave-vaisselle ultra dégraissant brillance maximal citron doussy 3kg,MAD,MyMarket,85,10,0,1,3.7376696182833684,medium,0.07025986525505294,0
MYM-0002,doussy détergent liquide doussy savons de marseille 1l,entretien-et-maison,22.5,doussy détergent liquide doussy savons de marseille 1l,MAD,MyMarket,54,8,0,1,3.1570004211501135,medium,0.07025986525505294,0
MYM-0003,doussy dégraissant pistolet doussy 750 ml,entretien-et-maison,20.5,doussy dégraissant pistolet doussy 750 ml,MAD,MyMarket,41,6,0,1,3.068052935133617,medium,0.07025986525505294,0
MYM-0004,doussy adoucissant pétales de rose 1l,entretien-et-maison,19.95,doussy adoucissant pétales de rose 1l,MAD,MyMarket,37,6,0,1,3.0421386463681466,low,0.07025986525505294,0
MYM-0005,doussy adoucissant lavande doussy 1l,entretien-et-maison,19.95,doussy adoucissant lavande doussy 1l,MAD,MyMarket,36,5,0,1,3.0421386463681466,low,0.07025986525505294,0
MYM-0006,doussy adoucissant doussy fil naturelle 1l,entretien-et-maison,19.95,doussy adoucissant doussy fil naturelle 1l,MAD,MyMarket,42,6,0,1,3.0421386463681466,low,0.07025986525505294,0
MYM-0007,doussy savon de marseille miel doussy 125g x 4,entretien-et-maison,25.5,doussy savon de marseille miel doussy 125g x 4,MAD,MyMarket,46,9,0,1,3.2771447329921766,medium,0.07025986525505294,0
MYM-0008,doussy savon de marseille fleur d'oranger doussy 125g x 4,entretien-et-maison,25.5,doussy savon de marseille fleur d'oranger doussy 125g x 4,MAD,MyMarket,57,10,0,1,3.2771447329921766,medium,0.07025986525505294,0
MYM-0009,doussy savon de marseille glycérine doussy 125g x 4,entretien-et-maison,25.5,doussy savon de marseille glycérine doussy 125g x 4,MAD,MyMarket,51,9,0,1,3.2771447329921766,medium,0.07025986525505294,0
MYM-0010,doussy savon de marseille huile d'olive doussy 125g x 4,entretien-et-maison,25.5,doussy savon de marseille huile d'olive doussy 125g x 4,MAD,MyMarket,55,10,0,1,3.2771447329921766,medium,0.07025986525505294,0
MYM-0011,doussy savon de marseille lavande doussy 125g x 4,entretien-et-maison,25.5,doussy savon de marseille lavande doussy 125g x 4,MAD,MyMarket,49,9,0,1,3.2771447329921766,medium,0.07025986525505294,0
